%% T1_W T1_D T1_L T1_WLast6 T1_DLast6 T1_LLast6 T1_WHomeLast6 T1_DHomeLast6 T1_LHomeLast6 T1_W1v1_last6 T1_D1v1_last6 T1_L1v1_last6
%% T2_W T2_D T2_L T2_WLast6 T2_DLast6 T2_LLast6 T2_WAwayLast6 T2_DAwayLast6 T2_LAwayLast6
%% Label (1 == Home, X == Draw, 2 == Away)

% Насионал Мадейра - Витория Гимараеш 02.01.19 Pt1
10.0 3.0 2.0 4.0 2.0 0.0 1.66 3.66 0.66 1.0 1.0 4.0      5.0 3.0 6.0 2.0 2.0 2.0 2.33 2.33 1.33     X

% Sevilla - Atletico Madrid, 2019-01-06, Liga BBVA, 370105
9.0 5.0 3.0 2.33 3.33 0.33 3.33 1.33 1.33 3.0 0.0 3.0      9.0 7.0 1.0 3.0 3.0 0.0 2.0 3.0 1.0     X

% Getafe - Barcelona, 2019-01-06, Liga BBVA, 370106
6.0 7.0 4.0 2.0 3.0 1.0 2.66 0.66 2.66 0.66 1.66 3.66      11.0 4.0 2.0 4.33 1.33 0.33 3.0 2.0 1.0     2

% Real Madrid - Real Sociedad, 2019-01-06, Liga BBVA, 370107
9.0 3.0 5.0 3.33 1.33 1.33 2.66 1.66 1.66 5.33 0.33 0.33      5.0 4.0 8.0 2.0 0.0 4.0 2.0 1.0 3.0     2

% Deportivo La Coruna - Lugo, 2019-01-06, Liga Adelante, 370125
9.0 8.0 2.0 3.0 2.0 1.0 5.33 0.33 0.33 1.66 1.66 2.66      5.0 6.0 8.0 2.0 2.0 2.0 0.66 2.66 2.66     X

% Gimnastic - Cordoba, 2019-01-06, Liga Adelante, 370127
3.0 4.0 12.0 1.0 1.0 4.0 1.66 1.66 2.66 2.0 1.0 3.0      3.0 8.0 8.0 1.0 2.0 3.0 0.33 3.33 2.33     1

% Malaga - Reus, 2019-01-06, Liga Adelante, 370129
11.0 3.0 5.0 2.0 2.0 2.0 4.66 0.66 0.66 2.0 2.0 2.0      4.0 5.0 10.0 1.0 1.0 4.0 1.66 0.66 3.66     2

% Osasuna - Cadiz, 2019-01-06, Liga Adelante, 370131
9.0 5.0 5.0 5.0 0.0 1.0 5.33 0.33 0.33 2.66 0.66 2.66      9.0 5.0 5.0 5.0 0.0 1.0 3.0 1.0 2.0     1

% Leixoes - Sporting Covilha, 2019-01-06, Segunda Liga, 373985
4.0 3.0 7.0 2.0 0.0 4.0 2.0 1.0 3.0 2.0 2.0 2.0      3.0 4.0 8.0 1.0 2.0 3.0 1.66 0.66 3.66     1

% Oliveirense - Penafiel, 2019-01-06, Segunda Liga, 373986
2.0 6.0 7.0 0.0 2.0 4.0 1.33 2.33 2.33 2.33 2.33 1.33      7.0 2.0 5.0 4.0 0.0 2.0 2.66 0.66 2.66     1

% Getafe - Barcelona, 2019-01-06, Liga BBVA, 378093
6.0 7.0 4.0 2.0 3.0 1.0 2.66 0.66 2.66 0.66 1.66 3.66      11.0 4.0 2.0 4.33 1.33 0.33 3.0 2.0 1.0     2

% Feirense - Santa Clara, 2019-01-06, Primeira Liga, 378095
2.0 5.0 8.0 0.0 2.0 4.0 1.0 2.0 3.0 2.33 2.33 1.33      6.0 2.0 7.0 2.0 0.0 4.0 3.66 0.66 1.66     X

% Benfica - Rio Ave, 2019-01-06, Primeira Liga, 378098
10.0 2.0 3.0 4.33 0.33 1.33 3.33 1.33 1.33 5.0 1.0 0.0      5.0 4.0 6.0 0.0 2.0 4.0 1.33 1.33 3.33     1

% Arouca - Farense, 2019-01-06, Segunda Liga, 378103
3.0 3.0 8.0 0.0 2.0 4.0 1.0 2.0 3.0 2.0 2.0 2.0      6.0 4.0 5.0 2.0 2.0 2.0 2.66 1.66 1.66     X

% West Ham United - Arsenal, 2019-01-12, Premier League, 371443
8.0 4.0 9.0 3.0 1.0 2.0 2.66 1.66 1.66 0.0 1.0 5.0     12.0 5.0 4.0 3.0 1.0 2.0 0.66 2.66 2.66     1

% Brighton &amp; Hove Albion - Liverpool, 2019-01-12, Premier League, 371444
7.0 5.0 9.0 1.0 2.0 3.0 2.66 1.66 1.66 1.0 1.0 4.0     17.0 3.0 1.0 5.0 0.0 1.0 3.66 0.66 1.66     2

% Burnley - Fulham, 2019-01-12, Premier League, 371445
5.0 3.0 13.0 3.0 0.0 3.0 2.33 0.33 3.33 3.0 1.0 2.0     3.0 5.0 13.0 1.0 2.0 3.0 0.66 1.66 3.66     1

% Cardiff City - Huddersfield Town, 2019-01-12, Premier League, 371446
5.0 3.0 13.0 2.0 1.0 3.0 2.66 0.66 2.66 4.33 1.33 0.33     2.0 4.0 15.0 0.0 0.0 6.0 1.33 0.33 4.33     X

% Crystal Palace - Watford, 2019-01-12, Premier League, 371447
6.0 4.0 11.0 3.0 1.0 2.0 2.66 1.66 1.66 3.0 2.0 1.0     8.0 5.0 8.0 2.0 3.0 1.0 1.66 2.66 1.66     2

% Leicester City - Southampton, 2019-01-12, Premier League, 371448
9.0 4.0 8.0 3.0 0.0 3.0 2.0 1.0 3.0 3.0 2.0 1.0     3.0 7.0 11.0 2.0 1.0 3.0 1.33 1.33 3.33     2

% Chelsea - Newcastle United, 2019-01-12, Premier League, 371449
13.0 5.0 3.0 2.66 1.66 1.66 1.33 2.33 2.33 3.33 1.33 1.33     4.0 6.0 11.0 1.0 2.0 3.0 1.66 2.66 1.66     1

% Birmingham City - Middlesbrough, 2019-01-12, Championship, 371453
9.0 12.0 5.0 2.0 3.0 1.0 2.66 1.66 1.66 0.33 2.33 3.33     11.0 10.0 5.0 2.0 2.0 2.0 1.66 2.66 1.66     2

% Brentford - Stoke City, 2019-01-12, Championship, 371454
6.0 10.0 10.0 1.0 3.0 2.0 1.33 1.33 3.33 2.33 2.33 1.33     8.0 11.0 7.0 2.0 2.0 2.0 0.66 3.66 1.66     1

% Bristol City - Bolton Wanderers, 2019-01-12, Championship, 371455
10.0 8.0 8.0 3.0 3.0 0.0 1.66 3.66 0.66 2.33 2.33 1.33     5.0 7.0 14.0 1.0 1.0 4.0 0.33 1.33 4.33     1

% Hull City - Sheffield Wednesday, 2019-01-12, Championship, 371456
10.0 6.0 10.0 5.0 1.0 0.0 3.33 1.33 1.33 1.0 4.0 1.0     8.0 8.0 10.0 2.0 3.0 1.0 1.66 1.66 2.66     1

% Ipswich Town - Rotherham United, 2019-01-12, Championship, 371457
2.0 9.0 15.0 1.0 1.0 4.0 1.33 1.33 3.33 1.33 1.33 3.33     5.0 10.0 11.0 1.0 2.0 3.0 0.66 1.66 3.66     1

% Preston North End - Swansea City, 2019-01-12, Championship, 371458
7.0 8.0 11.0 2.0 1.0 3.0 2.33 2.33 1.33 1.66 1.66 2.66     10.0 6.0 10.0 3.0 1.0 2.0 2.66 0.66 2.66     X

% Reading - Nottingham Forest, 2019-01-12, Championship, 371459
4.0 8.0 14.0 0.0 2.0 4.0 0.66 1.66 3.66 3.0 1.0 2.0     9.0 12.0 5.0 2.0 1.0 3.0 1.66 2.66 1.66     1

% Sheffield United - Queens Park Rangers, 2019-01-12, Championship, 371460
14.0 5.0 7.0 4.0 1.0 1.0 2.66 1.66 1.66 3.0 1.0 2.0     11.0 6.0 9.0 3.0 2.0 1.0 1.33 3.33 1.33     1

% West Bromwich Albion - Norwich City, 2019-01-12, Championship, 371461
13.0 7.0 6.0 2.0 3.0 1.0 1.66 3.66 0.66 2.66 0.66 2.66     14.0 7.0 5.0 2.0 3.0 1.0 2.0 3.0 1.0     X

% Wigan Athletic - Aston Villa, 2019-01-12, Championship, 371462
7.0 5.0 14.0 0.0 1.0 5.0 1.33 1.33 3.33 0.66 0.66 4.66     9.0 11.0 6.0 2.0 4.0 0.0 2.66 2.66 0.66     1

% Millwall - Blackburn Rovers, 2019-01-12, Championship, 371463
7.0 7.0 12.0 3.0 1.0 2.0 2.33 2.33 1.33 1.66 2.66 1.66     8.0 10.0 8.0 1.0 2.0 3.0 1.0 2.0 3.0     2

% Accrington Stanley - Bristol Rovers, 2019-01-12, League 1, 371464
9.0 7.0 9.0 2.0 0.0 4.0 2.0 1.0 3.0 4.0 1.0 1.0     7.0 6.0 13.0 3.0 1.0 2.0 2.66 0.66 2.66     X

% Barnsley - Bradford City, 2019-01-12, League 1, 371465
