%% T1_PositionPoints T1_W T1_D T1_L T1_WLast6 T1_DLast6 T1_LLast6 T1_WHomeLast6 T1_DHomeLast6 T1_LHomeLast6 T1_W1v1_last6 T1_D1v1_last6 T1_L1v1_last6
%% T2_PositionPoints T2_W T2_D T2_L T2_WLast6 T2_DLast6 T2_LLast6 T2_WAwayLast6 T2_DAwayLast6 T2_LAwayLast6 T2_W1v1_last6 T2_D1v1_last6 T2_L1v1_last6
%% Label (1 == Home, X == Draw, 2 == Away)

% Насионал Мадейра - Витория Гимараеш 02.01.19 Pt1
15 2 9 15 1.0 1.0 4.0 1.33 1.33 3.33 1.33 1.33 3.33     25 5 10 11 1.0 2.0 3.0 0.66 1.6600000000000001 3.66 33.3 33.1 33.1     1

% Preston North End - Swansea City, 2019-01-12, Championship, 371458
29 7 8 11 2.0 1.0 3.0 2.33 2.33 1.33 1.66 1.66 2.66     36 10 6 10 3.0 1.0 2.0 2.66 0.66 2.66 66.2 66.1 66.1     X

% Reading - Nottingham Forest, 2019-01-12, Championship, 371459
20 4 8 14 0.0 2.0 4.0 0.66 1.6600000000000001 3.66 3.0 1.0 2.0     39 9 12 5 2.0 1.0 3.0 1.6600000000000001 2.66 1.6600000000000001 0.2 0.1 0.3     1

% Sheffield United - Queens Park Rangers, 2019-01-12, Championship, 371460
47 14 5 7 4.0 1.0 1.0 2.66 1.6600000000000001 1.6600000000000001 3.0 1.0 2.0     39 11 6 9 3.0 2.0 1.0 1.33 3.33 1.33 0.2 0.1 0.3     1

% West Bromwich Albion - Norwich City, 2019-01-12, Championship, 371461
46 13 7 6 2.0 3.0 1.0 1.6600000000000001 3.66 0.66 2.66 0.66 2.66     49 14 7 5 2.0 3.0 1.0 2.0 3.0 1.0 66.2 66.0 66.2     X

% Wigan Athletic - Aston Villa, 2019-01-12, Championship, 371462
